OIUID	Kingdom	Phylum	Class	Order	Family	Genus
ITS_Otu6155	Fungi	Ascomycota	Ascomycota_class_Incertae_sedis	Ascomycota_order_Incertae_sedis	Ascomycota_family_Incertae_sedis	Calcarisporiella
ITS_Otu6156	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	f__Diaporthaceae_unclassified
ITS_Otu1501	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetales_family_Incertae_sedis	Pseudobotrytis
ITS_Otu1502	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu1503	Fungi	Ascomycota	Sordariomycetes	Sordariales	o__Sordariales_unclassified	o__Sordariales_unclassified
ITS_Otu1504	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1505	Fungi	Ascomycota	Ascomycota_class_Incertae_sedis	Ascomycota_order_Incertae_sedis	Ascomycota_family_Incertae_sedis	Scolecobasidium
ITS_Otu1506	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Corynesporascaceae	Corynespora
ITS_Otu1507	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1508	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	f__Polyporaceae_unclassified
ITS_Otu1509	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu1510	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1511	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora
ITS_Otu1512	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_family_Incertae_sedis	Scytalidium
ITS_Otu1513	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	unclassified_Sporormiaceae
ITS_Otu1514	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1515	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tubeufiaceae	f__Tubeufiaceae_unclassified
ITS_Otu1516	Fungi	Basidiomycota	Tremellomycetes	c__Tremellomycetes_unclassified	c__Tremellomycetes_unclassified	c__Tremellomycetes_unclassified
ITS_Otu1517	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	f__Bionectriaceae_unclassified
ITS_Otu1518	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	unclassified_Halosphaeriaceae
ITS_Otu1519	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1520	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus
ITS_Otu1521	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1522	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Basidiobolales	Basidiobolaceae	Basidiobolus
ITS_Otu1523	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1524	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1525	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1526	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1527	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1528	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium
ITS_Otu1529	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_family_Incertae_sedis	Ilyonectria
ITS_Otu1530	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1531	Fungi	Basidiomycota	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified
ITS_Otu1532	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1533	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unclassified_Pleosporales	unclassified_Pleosporales
ITS_Otu1534	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1535	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1536	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	f__Bionectriaceae_unclassified
ITS_Otu1537	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1538	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_order_Incertae_sedis	Magnaporthaceae	Magnaporthe
ITS_Otu1539	Fungi	Basidiomycota	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified
ITS_Otu1540	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1541	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	f__Cystofilobasidiaceae_unclassified
ITS_Otu1542	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu1543	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1544	Fungi	Ascomycota	Eurotiomycetes	c__Eurotiomycetes_unclassified	c__Eurotiomycetes_unclassified	c__Eurotiomycetes_unclassified
ITS_Otu1545	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1546	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia
ITS_Otu1547	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1548	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1549	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1550	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_family_Incertae_sedis	f__Auriculariales_family_Incertae_sedis_unclassified
ITS_Otu1551	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1552	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_family_Incertae_sedis	Cryptococcus
ITS_Otu1553	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu1554	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1555	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1556	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1557	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1558	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1559	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus
ITS_Otu1560	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1561	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1562	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
ITS_Otu1563	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1564	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium
ITS_Otu1565	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tricladium
ITS_Otu1566	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1567	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1568	Fungi	Basidiomycota	Agaricomycetes	c__Agaricomycetes_unclassified	c__Agaricomycetes_unclassified	c__Agaricomycetes_unclassified
ITS_Otu1569	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	f__Lasiosphaeriaceae_unclassified
ITS_Otu1570	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1571	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
ITS_Otu1572	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1573	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora
ITS_Otu1574	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o__Agaricales_unclassified	o__Agaricales_unclassified
ITS_Otu1575	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu1576	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1577	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1578	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1579	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu1580	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1581	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu1582	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1583	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1584	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1585	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1586	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1587	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu1588	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1589	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1590	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1591	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1592	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1593	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta
ITS_Otu1594	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu1595	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu1596	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis
ITS_Otu1597	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu1598	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_family_Incertae_sedis	Scytalidium
ITS_Otu1599	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	f__Ascobolaceae_unclassified
ITS_Otu1600	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu13659	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu13660	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu13661	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu13662	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia
ITS_Otu13663	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu13664	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu13665	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu13666	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu13667	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium
ITS_Otu13668	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella
ITS_Otu13669	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu13670	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu13671	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	f__Ceratobasidiaceae_unclassified
ITS_Otu13672	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu13673	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu13674	Fungi	Basidiomycota	Agaricomycetes	c__Agaricomycetes_unclassified	c__Agaricomycetes_unclassified	c__Agaricomycetes_unclassified
